Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,28,TOR,Toronto Raptors,DeMar DeRozan,24,7,7,282,5.7,14.9,0.38,0.8,2.3,0.33,5.0,12.6,0.39,9.1,10.1,0.9,0.4,3.3,3.7,3.2,1.0,0.3,2.3,2.9,21.3
2014,28,TOR,Toronto Raptors,Kyle Lowry,27,7,7,271,5.8,14.5,0.4,2.3,5.7,0.4,3.6,8.8,0.41,5.7,6.5,0.88,1.2,3.2,4.4,4.4,0.8,0.0,2.7,3.6,19.7
2014,28,TOR,Toronto Raptors,Jonas Valanciunas,21,7,7,200,5.6,8.8,0.63,0.0,0.0,,5.6,8.8,0.63,2.5,4.0,0.64,3.4,8.8,12.2,0.4,0.0,1.3,3.4,4.0,13.7
2014,28,TOR,Toronto Raptors,Patrick Patterson,24,7,0,199,4.7,8.7,0.54,1.3,3.3,0.39,3.4,5.4,0.63,2.5,3.3,0.78,2.2,6.3,8.5,1.6,0.5,0.5,1.1,2.4,13.2
2014,28,TOR,Toronto Raptors,Amir Johnson,26,7,7,191,6.4,9.8,0.65,0.0,0.4,0.0,6.4,9.4,0.68,1.7,2.3,0.75,3.0,4.9,7.9,1.3,0.6,0.8,2.3,5.5,14.5
2014,28,TOR,Toronto Raptors,Greivis Vasquez,27,7,0,190,5.1,12.1,0.42,1.9,5.1,0.37,3.2,7.0,0.46,1.3,1.7,0.78,0.6,4.4,4.9,6.8,0.8,0.2,1.9,4.2,13.5
2014,28,TOR,Toronto Raptors,Terrence Ross,22,7,7,158,3.2,10.7,0.3,0.9,5.5,0.17,2.3,5.2,0.44,0.7,1.1,0.6,0.2,3.0,3.2,0.5,1.4,0.7,1.8,4.3,8.0
2014,28,TOR,Toronto Raptors,John Salmons,34,6,0,77,2.3,7.9,0.29,0.9,5.6,0.17,1.4,2.3,0.6,0.5,0.5,1.0,0.0,2.8,2.8,2.3,0.9,0.0,0.5,4.2,6.1
2014,28,TOR,Toronto Raptors,Chuck Hayes,30,5,0,38,1.9,7.6,0.25,0.0,0.0,,1.9,7.6,0.25,1.9,1.9,1.0,3.8,3.8,7.6,1.9,2.8,0.0,0.9,4.7,5.7
2014,28,TOR,Toronto Raptors,Tyler Hansbrough,28,3,0,29,1.2,3.7,0.33,0.0,0.0,,1.2,3.7,0.33,6.2,7.4,0.83,2.5,5.0,7.4,1.2,0.0,0.0,2.5,9.9,8.7
2014,28,TOR,Toronto Raptors,Landry Fields,25,3,0,26,0.0,2.8,0.0,0.0,0.0,,0.0,2.8,0.0,0.0,0.0,,2.8,6.9,9.7,1.4,5.5,1.4,1.4,2.8,0.0
2014,28,TOR,Toronto Raptors,Steve Novak,30,4,0,15,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,,0.0,12.0,12.0,2.4,0.0,0.0,0.0,0.0,0.0
2014,28,TOR,Toronto Raptors,Nando De Colo,26,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0
